,Datetime,Tweet Id,Text,Username
199,2022-04-10 16:30:02+00:00,1513192592690843655,‘Do You Mind If I Put You In My TikTok?’ Asks Younger Cousin About To Ruin Your Life,TheOnion
200,2022-04-10 15:30:03+00:00,1513177497822810114,"‘Huh, That’s Kind Of Weird,’ Thinks Fruit Fly Diving In To Dish Of Honey Containing Corpses Of 15 Other Fruit Flies",TheOnion
201,2022-04-10 14:30:03+00:00,1513162397736910849,"Most insurance companies will try to give you some excuse for why they won’t cover the procedure like, “It doesn’t exist.”",TheOnion
202,2022-04-10 03:00:01+00:00,1512988747293417478,"Nashville, Tennessee: You’ll feel right at home inside the Johnny Cash Museum before settling into the Browns bar conveniently located in the city’s Music Row district.",TheOnion
203,2022-04-10 02:30:01+00:00,1512981195340009473,Woman Unnerved By Group Of Guys Standing Around When She’s Just Trying To Gentrify The Street,TheOnion
204,2022-04-10 01:30:01+00:00,1512966096579670018,Self-Conscious Corpse Feels Bloated,TheOnion
205,2022-04-09 23:30:01+00:00,1512935898932908039,Upscale Restaurant Boasts Live Piano Lessons,TheOnion
206,2022-04-09 22:30:01+00:00,1512920798688063488,‘Someone’s In Here!’ Says Man In Restroom Asserting Own Existence For First Time In Months,TheOnion
207,2022-04-09 22:00:04+00:00,1512913261439721472,"“Sorry, but the weekends are when I pursue my true passion of updating my résumé.”",TheOnion
208,2022-04-09 21:30:02+00:00,1512905701580054538,Zookeepers Confirm Pandas Not Mating Because They’re Scared Of Messing Up Friendship,TheOnion
209,2022-04-09 20:30:02+00:00,1512890602106535948,Two-Thirds Full Bag Of Potting Soil Forever Banished To Area Under Porch,TheOnion
210,2022-04-09 19:30:05+00:00,1512875515488739329,Archaeologists Discover Concession Stand At Colosseum That Gouged Ancient Romans 10 Denarii For Small Clay Cup Of Wine,TheOnion
211,2022-04-09 19:00:07+00:00,1512867975535239178,"“Now that you’re sober, we can finally have that long in-depth conversation about how the internet has made us more connected but also more lonely.”",TheOnion
212,2022-04-09 18:30:01+00:00,1512860397891694595,"""Wow, only mothers would understand this, but there really is nothing that compares to the experience of pushing another human being out of your body and building an entire identity around that single action.""",TheOnion
213,2022-04-09 17:30:02+00:00,1512845305842225152,"Coach Unveils Petite Handbag For Holding Fingernails, Skin Flakes, And Other Loose Detritus You Pull Off Your Body",TheOnion
214,2022-04-09 17:00:07+00:00,1512837776286396426,"Just because they’re your mom and dad and they bought you a place in the city, doesn’t mean they have the right.",TheOnion
215,2022-04-09 16:30:02+00:00,1512830202941952001,"""They’re useless—the entire reserve is useless! That’s 550 million barrels of oil, gone! They said they were barrel repairmen, and we believed it.""",TheOnion
216,2022-04-09 15:30:05+00:00,1512815117225934855,Disney Announces Next Movie Will Feature Princess With Never-Before-Seen Ethnicity,TheOnion
217,2022-04-09 14:30:03+00:00,1512800011624529928,"There are lots of so-called miracle cures out there, and they all work. Just take the first one you see.",TheOnion
218,2022-04-09 02:45:01+00:00,1512622580569628673,Pennsylvania: “If you want to fuck we better hurry because Rumspringa ends tomorrow.”,TheOnion
219,2022-04-09 02:00:05+00:00,1512611273900445701,Idiot Walking Around With Fly Open,TheOnion
220,2022-04-09 01:15:01+00:00,1512599933215551489,New Historical Evidence Reveals Ancient Mesopotamians Invented Concept Of Zero After Catching Sight Of Total Fucking Loser,TheOnion
221,2022-04-09 00:30:00+00:00,1512588605289484291,"Putin Pleased As Plot To Ruin Russian Economy, Destroy International Standing Goes Exactly To Plan",TheOnion
222,2022-04-08 23:45:02+00:00,1512577286159192072,Dog Screamed Into,TheOnion
223,2022-04-08 23:00:07+00:00,1512565983990398984,Nation Already Sick Of Baseball,TheOnion
224,2022-04-08 22:30:02+00:00,1512558411791151113,HR frowns on any significant misuse of company time.,TheOnion
225,2022-04-08 22:15:03+00:00,1512554644878381077,"You work hard for your money. Now, hand it over.",TheOnion
226,2022-04-08 21:30:04+00:00,1512543323092885506,Wind Energy Company Pleads Guilty After Killing 150 Bald Eagles  #WhatDoYouThink?,TheOnion
227,2022-04-08 20:45:02+00:00,1512531989504704515,"Lord Of Darkness Feeling Burnt Out By Repetitive Cycle Of Rising To Power, Being Defeated By Chosen One, Rising Again",TheOnion
228,2022-04-08 20:00:09+00:00,1512520693187026951,Pundits Warn Midterms Could Spell Doom For Democrats After Beto O’Rourke Announces Candidacy In Every Race In Country,TheOnion
229,2022-04-08 19:15:03+00:00,1512509345623384074,A Guide To Putin’s Inner Circle,TheOnion
230,2022-04-08 18:30:06+00:00,1512498032327245834,What To Know About Florida’s ‘Don’t Say Gay’ Bill,TheOnion
231,2022-04-08 18:00:19+00:00,1512490538540453895,"""That type of plan has America written all over it! You love it. And it’s okay! Don’t pretend you don’t!"" — Vladimir Putin",TheOnion
232,2022-04-08 17:45:04+00:00,1512486700416745473,Self-Conscious Earth Cinches Equator To Give Self Waist Line,TheOnion
233,2022-04-08 17:00:34+00:00,1512475500173791232,Students Explain How College Has Censored Them,TheOnion
234,2022-04-08 16:15:04+00:00,1512464050583650309,Avant-Garde DJ Really Gets The Dance Floor Thinking,TheOnion
235,2022-04-08 15:30:07+00:00,1512452738281619466,Costumed Characters Will Be Able To Start Hugging Again At Disney Parks  #WhatDoYouThink?,TheOnion
236,2022-04-08 14:45:03+00:00,1512441395990175749,Trojan Introduces New Contraceptive Fife For Charming Sperm Out Of Vaginal Canal,TheOnion
237,2022-04-08 13:15:02+00:00,1512418743355416588,Neighborhood Rallies To Designate Pothole As Historic Landmark,TheOnion
238,2022-04-08 12:30:03+00:00,1512407422178107396,"“I wish I could, but I’m going to have a psychotic breakdown and hold you hostage this weekend.”",TheOnion
239,2022-04-08 03:15:00+00:00,1512267741956296726,The worst part of TikTok is that other people have access to it. Watch our videos–and only our videos–at,TheOnion
240,2022-04-08 02:45:00+00:00,1512260192414617605,"“Absolutely, but only because I know you won’t take it for granted.”",TheOnion
241,2022-04-08 02:00:06+00:00,1512248889931444224,EPA Hoping To Streamline Ecosystem By Hosting Team-Building Lunch Meet-And-Greets Between Species,TheOnion
242,2022-04-08 01:15:01+00:00,1512237546125803525,"Smiling, Knife-Wielding Marie Kondo Orders Followers To Leave Behind Cluttered Physical Forms",TheOnion
243,2022-04-08 00:30:02+00:00,1512226224374009860,Cloaked Man On White Steed Sick Of People Asking Him For Tidings From The North,TheOnion
244,2022-04-08 00:00:06+00:00,1512218693782147077,"It takes over 1,000 gallons of water to grow a single Glade Plug-In.",TheOnion
245,2022-04-07 23:45:01+00:00,1512214895613431811,"‘Ooh, Right In The Bean Bag,’ Says Wincing Surgeon Through Every Step Of Vasectomy",TheOnion
246,2022-04-07 23:00:08+00:00,1512203601707511815,Man Checking If Chicken Wings Got Hot Enough In Microwave Like First Responder Searching For Pulse,TheOnion
247,2022-04-07 22:30:02+00:00,1512196027507527683,I Thought This Was The Kind Of Shit America Liked — Vladimir Putin,TheOnion
248,2022-04-07 22:15:04+00:00,1512192258354958336,"Support a small, local business by buying an Onion-branded piece of clothing that you can wear when shopping at small, local businesses.",TheOnion
249,2022-04-07 21:30:05+00:00,1512180938507272193,Where Are You? Who Are All These People? The Dementia Issue,TheOnion
250,2022-04-07 21:00:18+00:00,1512173443374067718,"“I’m already nude from the waist down, so what makes you think I won’t take off my shirt on a jury?”",TheOnion
251,2022-04-07 20:45:02+00:00,1512169603539292160,Man Who Lost Everything In Crypto Just Wishes Several Thousand More People Had Warned Him,TheOnion
252,2022-04-07 20:00:19+00:00,1512158347306450958,Tennessee GOP Adds Age Requirement To Marriage Bill After Backlash  #WhatDoYouThink?,TheOnion
253,2022-04-07 19:25:33+00:00,1512149600584491014,Ketanji Brown Jackson Informs Senate She Actually Going With Other Opportunity,TheOnion
254,2022-04-07 19:15:03+00:00,1512146956491046928,Buttigieg Brushes Up On Honking For Upcoming Talks With Nation’s Big Rigs,TheOnion
255,2022-04-07 18:30:05+00:00,1512135642284802056,Several Wendy’s Menu Items Added To Periodic Table As Part Of New Sponsorship Deal,TheOnion
256,2022-04-07 18:00:16+00:00,1512128135713771523,Fame-hungry influencers are to blame for this TikTok drink made from unstable liquid explosives.,TheOnion
257,2022-04-07 17:45:03+00:00,1512124306087714818,This Week's Editorial Cartoon: 'Brick And Mordor',TheOnion
258,2022-04-07 17:00:28+00:00,1512113089109540866,"Unless you’re getting paid some serious overtime, your Saturday and Sunday should be off limits. If your boss asks you to work on the weekend, here is what you should say.",TheOnion
259,2022-04-07 16:15:06+00:00,1512101670876024834,Original Stan Lee Corpse Sells At Auction For $5 Million,TheOnion
260,2022-04-07 15:30:07+00:00,1512090352093593601,Native American Tribe Reaquires Land After Being Displaced For Over 350 Years  #WhatDoYouThink?,TheOnion
261,2022-04-07 15:01:37+00:00,1512083178416009221,Vladimir Putin:,TheOnion
262,2022-04-07 15:00:24+00:00,1512082871661461516,"It’s free to read in the waiting room but if you want to enjoy it in the comfort of your own home, it’s going to cost you.",TheOnion
263,2022-04-07 14:50:13+00:00,1512080307578552331,I Thought This Was The Kind Of Shit America Liked — By Vladimir Putin,TheOnion
264,2022-04-07 14:00:25+00:00,1512067775153405960,TurboTax Threatens To Tell IRS Customer Cheated On Taxes Unless They Upgrade To Deluxe Version,TheOnion
265,2022-04-07 13:15:02+00:00,1512056354168573962,"When your Disney kid charm has long worn off, you could always use your massive earnings to hire a producer and editor to work on your “tell all” gossip videos.",TheOnion
266,2022-04-07 12:30:06+00:00,1512045046568214531,Man Throws Caution To The Wind By Touching Elevator Button With Bare Finger,TheOnion
267,2022-04-07 03:15:00+00:00,1511905353809731588,The worst part of TikTok is that other people have access to it. Watch our videos–and only our videos–at,TheOnion
268,2022-04-07 02:30:01+00:00,1511894033639088128,"Okay, actually, the insurance company has a point here.",TheOnion
269,2022-04-07 01:45:01+00:00,1511882706560462852,Defeated Man Too Tired To Fight New $14.99 Fee On Phone Bill,TheOnion
270,2022-04-07 01:00:03+00:00,1511871390924013569,Man Breathes Sigh Of Relief As ‘Apple Recall’ Headline Just About Poisoned Fruit Shipped To 8 States,TheOnion
271,2022-04-07 00:15:02+00:00,1511860060577841171,Gentle Scratch Around Outskirts Of Bug Bite Tantalizing Enough To Convince Man To Go All In,TheOnion
272,2022-04-06 23:30:02+00:00,1511848735801753600,New School Curriculum Just 6 Straight Hours Of Staring Slack-Jawed At American Flag,TheOnion
273,2022-04-06 23:00:06+00:00,1511841206208237579,“Universal access to affordable healthcare. That or Black people.” — Rupert Murdoch,TheOnion
274,2022-04-06 22:45:01+00:00,1511837408597323785,Class-Action Suit Against God Pays Out 45 Extra Seconds Of Life To Every Creature,TheOnion
275,2022-04-06 22:00:08+00:00,1511826114095857678,"“Please, call me Tom,” said the man who could shatter your livelihood and rob you of affordable medical care on a whim.",TheOnion
276,2022-04-06 21:30:05+00:00,1511818549278482438,Study: Fox News’ Viewers Changed Attitudes After Being Paid To Watch CNN For 30 Days  #WhatDoYouThink?,TheOnion
277,2022-04-06 20:45:03+00:00,1511807219444109313,Liability for all injuries sustained by members of the Jackass crew lies with Dick House Productions.,TheOnion
278,2022-04-06 20:00:17+00:00,1511795951178035212,Schoolyard Has Barbed Wire Fence,TheOnion
279,2022-04-06 19:15:05+00:00,1511784577966252032,Man Who Can Fire You At Any Time Insists You Call Him By First Name,TheOnion
280,2022-04-06 18:30:05+00:00,1511773254553415683,Close Friends More Tolerable After A Few Drinks,TheOnion
281,2022-04-06 18:00:18+00:00,1511765757482438659,"Rather than offer you a free Covid test, people at these sites will just bleed on your shoes and yell at you to go get help. Stay far away from whatever grift they’re up to!",TheOnion
282,2022-04-06 17:45:05+00:00,1511761926950375425,The Onion Explains: War Crimes,TheOnion
283,2022-04-06 17:00:21+00:00,1511750669207846912,"In the American healthcare system, it’s probably best to expect to pay out of pocket for 100% of your medical procedures. Here are several surprising things that your health insurance absolutely will not cover.",TheOnion
284,2022-04-06 16:15:06+00:00,1511739283375276033,Shrimp Assumed Visible String Of Shit Would Go Further In Deterring Predators,TheOnion
285,2022-04-06 15:30:07+00:00,1511727961929568260,Ancient ‘Killing Stone’ Said To Contain Evil Demon Has Cracked Open  #WhatDoYouThink,TheOnion
286,2022-04-06 14:45:03+00:00,1511716622385487875,"Hillary Clinton Receives $225,000 Speaking Fee For Telling Grandson Bedtime Story",TheOnion
287,2022-04-06 14:00:30+00:00,1511705408313901061,Americans Eagerly Check To See If They Got Any Emails Today,TheOnion
288,2022-04-06 13:15:01+00:00,1511693964625301513,"If they’re not ready to see only you by now, they’re never going to be.",TheOnion
289,2022-04-06 12:30:03+00:00,1511682648883793926,Last Cheerio Chased Around The Bowl For A Few Laps,TheOnion
290,2022-04-06 03:15:01+00:00,1511542967898722309,"If you love TikTok, you will love website",TheOnion
291,2022-04-06 02:45:01+00:00,1511535417887186948,"""Crypto when do I get big physical gold coin in mail?""",TheOnion
292,2022-04-06 02:00:05+00:00,1511524112916795405,Trojan Introduces New Anti-Anxiety Weighted Condoms,TheOnion
293,2022-04-06 01:15:01+00:00,1511512770436640776,Single Woman Wonders How Long She’d Be Dead In Apartment Before Anyone Bothered To Come By And Eat Her Face,TheOnion
294,2022-04-06 00:30:02+00:00,1511501449028640770,It Instantly Clear Girlfriend Used To Fuck Guy Being Mentioned In Anecdote,TheOnion
295,2022-04-06 00:00:06+00:00,1511493915622490116,AJR: The indie pop darlings’ cancellation of their Moscow tour is the only boycott that made Putin regret his imperious assault.,TheOnion
296,2022-04-05 23:45:01+00:00,1511490120372862976,"‘They’re Doing Something To The Street,’ Reports Nation Staring Out Window",TheOnion
297,2022-04-05 23:30:05+00:00,1511486362092019712,"“The proliferation of trowels is much like the proliferation of war, except, uh, trowels are fine, and war is bad,” the Ukrainian president said in a pretaped 45-minute address.",TheOnion
298,2022-04-05 23:00:04+00:00,1511478807861022731,Study Finds Majority Of Times Either Too Early Or Too Late,TheOnion
299,2022-04-05 22:15:04+00:00,1511467481793183744,Our clothing items have all the correct holes marked for easy application.,TheOnion
300,2022-04-05 21:30:05+00:00,1511456161433899019,They suggest running your blood tests on a Theranos Edison machine,TheOnion
301,2022-04-05 20:45:03+00:00,1511444829431083020,Elon Musk Becomes Largest Twitter Shareholder  #WhatDoYouThink?,TheOnion
